chromosomes,uces
Mus_musculus_8,uce-3650_p1
Mus_musculus_8,uce-3752_p1
Mus_musculus_8,uce-3810_p1
Mus_musculus_8,uce-3826_p1
Mus_musculus_8,uce-3870_p1
Mus_musculus_8,uce-3914_p1
Mus_musculus_8,uce-3973_p1
Mus_musculus_8,uce-4012_p1
Mus_musculus_8,uce-4038_p1
Mus_musculus_8,uce-4070_p1
Mus_musculus_8,uce-4115_p1
Mus_musculus_8,uce-4170_p1
Mus_musculus_8,uce-4216_p1
Mus_musculus_8,uce-4234_p1
Mus_musculus_8,uce-4300_p1
Mus_musculus_8,uce-4384_p1
Mus_musculus_8,uce-4396_p1
Mus_musculus_8,uce-4413_p1
Mus_musculus_8,uce-4425_p1
Mus_musculus_8,uce-4433_p1
Mus_musculus_8,uce-4498_p1
Mus_musculus_8,uce-4622_p1
Mus_musculus_8,uce-4639_p1
Mus_musculus_8,uce-4698_p1
Mus_musculus_8,uce-4721_p1
Mus_musculus_8,uce-4738_p1
Mus_musculus_8,uce-4846_p1
Mus_musculus_8,uce-4856_p1
Mus_musculus_8,uce-4887_p1
Mus_musculus_8,uce-4900_p1
Mus_musculus_8,uce-4947_p1
Mus_musculus_8,uce-4958_p1
Mus_musculus_8,uce-4970_p1
Mus_musculus_8,uce-4977_p1
Mus_musculus_8,uce-5032_p1
Mus_musculus_8,uce-5053_p1
Mus_musculus_8,uce-5074_p1
Mus_musculus_8,uce-5101_p1
Mus_musculus_8,uce-5108_p1
Mus_musculus_8,uce-5135_p1
Mus_musculus_8,uce-5140_p1
Mus_musculus_8,uce-5148_p1
Mus_musculus_8,uce-5174_p1
Mus_musculus_8,uce-5183_p1
Mus_musculus_8,uce-5186_p1
Mus_musculus_8,uce-5190_p1
Mus_musculus_8,uce-5192_p1
Mus_musculus_8,uce-5228_p1
Mus_musculus_8,uce-5292_p1
Mus_musculus_8,uce-5343_p1
Mus_musculus_8,uce-5495_p1
Mus_musculus_8,uce-5528_p1
Mus_musculus_8,uce-5541_p1
Mus_musculus_8,uce-5848_p1
Mus_musculus_8,uce-5859_p1
Mus_musculus_8,uce-5866_p1
Mus_musculus_8,uce-5961_p1
Mus_musculus_8,uce-6018_p1
Mus_musculus_8,uce-6025_p1
Mus_musculus_8,uce-6077_p1
Mus_musculus_8,uce-6079_p1
Mus_musculus_8,uce-6126_p1
Mus_musculus_8,uce-6157_p1
Mus_musculus_8,uce-6177_p1
Mus_musculus_8,uce-6200_p1
Mus_musculus_8,uce-6232_p1
Mus_musculus_8,uce-6238_p1
Mus_musculus_8,uce-6249_p1
Mus_musculus_8,uce-6340_p1
Mus_musculus_8,uce-6397_p1
Mus_musculus_8,uce-6441_p1
Mus_musculus_8,uce-6465_p1
Mus_musculus_8,uce-6471_p1
Mus_musculus_8,uce-6497_p1
Mus_musculus_8,uce-6520_p1
Mus_musculus_8,uce-6533_p1
Mus_musculus_8,uce-6730_p1
Mus_musculus_8,uce-6739_p1
Mus_musculus_8,uce-6754_p1
Mus_musculus_8,uce-6844_p1
Mus_musculus_8,uce-6873_p1
Mus_musculus_8,uce-6882_p1
Mus_musculus_8,uce-6929_p1
Mus_musculus_8,uce-6933_p1
Mus_musculus_8,uce-6938_p1
Mus_musculus_8,uce-6948_p1
Mus_musculus_8,uce-6969_p1
Mus_musculus_8,uce-7027_p1
Mus_musculus_8,uce-7117_p1
Mus_musculus_8,uce-7148_p1
Mus_musculus_8,uce-7205_p1
Mus_musculus_8,uce-7234_p1
Mus_musculus_8,uce-7266_p1
Mus_musculus_8,uce-7299_p1
Mus_musculus_8,uce-7313_p1
Mus_musculus_8,uce-7320_p1
Mus_musculus_8,uce-7456_p1
Mus_musculus_8,uce-7462_p1
Mus_musculus_8,uce-7465_p1
Mus_musculus_8,uce-7482_p1
Mus_musculus_8,uce-7483_p1
Mus_musculus_8,uce-7495_p1
Mus_musculus_8,uce-7507_p1
Mus_musculus_8,uce-7563_p1
Mus_musculus_8,uce-7569_p1
Mus_musculus_8,uce-7576_p1
Mus_musculus_8,uce-7647_p1
Mus_musculus_8,uce-7653_p1
Mus_musculus_8,uce-7724_p1
Mus_musculus_8,uce-7729_p1
Mus_musculus_8,uce-7761_p1
Mus_musculus_8,uce-7820_p1
Mus_musculus_8,uce-7841_p1
Mus_musculus_8,uce-7845_p1
Mus_musculus_8,uce-7940_p1
Mus_musculus_8,uce-7994_p1
Mus_musculus_8,uce-7996_p1
Mus_musculus_8,uce-8037_p1
Mus_musculus_9,uce-222_p1
Mus_musculus_9,uce-251_p5
Mus_musculus_9,uce-279_p1
Mus_musculus_9,uce-401_p1
Mus_musculus_9,uce-401_p2
Mus_musculus_9,uce-460_p1
Mus_musculus_9,uce-554_p2
Mus_musculus_9,uce-561_p2
Mus_musculus_9,uce-764_p2
Mus_musculus_9,uce-1058_p1
Mus_musculus_9,uce-1420_p1
Mus_musculus_9,uce-1564_p1
Mus_musculus_9,uce-1786_p1
Mus_musculus_9,uce-1823_p1
Mus_musculus_9,uce-2009_p1
Mus_musculus_9,uce-2118_p2
Mus_musculus_9,uce-2124_p1
Mus_musculus_9,uce-2181_p1
Mus_musculus_9,uce-2241_p1
Mus_musculus_9,uce-2242_p1
Mus_musculus_9,uce-2245_p1
Mus_musculus_9,uce-2250_p1
Mus_musculus_9,uce-2295_p1
Mus_musculus_9,uce-2369_p1
Mus_musculus_9,uce-2372_p1
Mus_musculus_9,uce-2437_p1
Mus_musculus_9,uce-2438_p1
Mus_musculus_9,uce-2450_p1
Mus_musculus_9,uce-2452_p1
Mus_musculus_9,uce-2540_p1
Mus_musculus_9,uce-2548_p1
Mus_musculus_9,uce-2564_p1
Mus_musculus_9,uce-2575_p1
Mus_musculus_9,uce-2593_p1
Mus_musculus_9,uce-2609_p1
Mus_musculus_9,uce-2716_p1
Mus_musculus_9,uce-2745_p1
Mus_musculus_9,uce-2765_p1
Mus_musculus_9,uce-2814_p1
Mus_musculus_9,uce-2846_p1
Mus_musculus_9,uce-2889_p1
Mus_musculus_9,uce-2890_p1
Mus_musculus_9,uce-2968_p1
Mus_musculus_9,uce-2982_p1
Mus_musculus_9,uce-3018_p1
Mus_musculus_9,uce-3053_p1
Mus_musculus_9,uce-3158_p1
Mus_musculus_9,uce-3183_p1
Mus_musculus_9,uce-3214_p1
Mus_musculus_9,uce-3222_p1
Mus_musculus_9,uce-3355_p1
Mus_musculus_9,uce-3557_p1
Mus_musculus_9,uce-3573_p1
Mus_musculus_9,uce-3581_p1
Mus_musculus_9,uce-3600_p1
Mus_musculus_9,uce-3604_p1
Mus_musculus_9,uce-3707_p1
Mus_musculus_9,uce-3709_p1
Mus_musculus_9,uce-3742_p1
Mus_musculus_9,uce-3755_p1
Mus_musculus_9,uce-3770_p1
Mus_musculus_9,uce-3914_p1
Mus_musculus_9,uce-3936_p1
Mus_musculus_9,uce-4050_p1
Mus_musculus_9,uce-4150_p1
Mus_musculus_9,uce-4183_p1
Mus_musculus_9,uce-4274_p1
Mus_musculus_9,uce-4323_p1
Mus_musculus_9,uce-4427_p1
Mus_musculus_9,uce-4451_p1
Mus_musculus_9,uce-4511_p1
Mus_musculus_9,uce-4541_p1
Mus_musculus_9,uce-4638_p1
Mus_musculus_9,uce-4651_p1
Mus_musculus_9,uce-4738_p1
Mus_musculus_9,uce-4838_p1
Mus_musculus_9,uce-5018_p1
Mus_musculus_9,uce-5026_p1
Mus_musculus_9,uce-5111_p1
Mus_musculus_9,uce-5130_p1
Mus_musculus_9,uce-5166_p1
Mus_musculus_9,uce-5211_p1
Mus_musculus_9,uce-5230_p1
Mus_musculus_9,uce-5231_p1
Mus_musculus_9,uce-5280_p1
Mus_musculus_9,uce-5332_p1
Mus_musculus_9,uce-5363_p1
Mus_musculus_9,uce-5404_p1
Mus_musculus_9,uce-5451_p1
Mus_musculus_9,uce-5463_p1
Mus_musculus_9,uce-5497_p1
Mus_musculus_9,uce-5502_p1
Mus_musculus_9,uce-5518_p1
Mus_musculus_9,uce-5532_p1
Mus_musculus_9,uce-5590_p1
Mus_musculus_9,uce-5600_p1
Mus_musculus_9,uce-5609_p1
Mus_musculus_9,uce-5627_p1
Mus_musculus_9,uce-5701_p1
Mus_musculus_9,uce-5723_p1
Mus_musculus_9,uce-5796_p1
Mus_musculus_9,uce-5818_p1
Mus_musculus_9,uce-5835_p1
Mus_musculus_9,uce-5848_p1
Mus_musculus_9,uce-5878_p1
Mus_musculus_9,uce-5915_p1
Mus_musculus_9,uce-5978_p1
Mus_musculus_9,uce-6084_p1
Mus_musculus_9,uce-6102_p1
Mus_musculus_9,uce-6107_p1
Mus_musculus_9,uce-6122_p1
Mus_musculus_9,uce-6188_p1
Mus_musculus_9,uce-6203_p1
Mus_musculus_9,uce-6230_p1
Mus_musculus_9,uce-6298_p1
Mus_musculus_9,uce-6423_p1
Mus_musculus_9,uce-6430_p1
Mus_musculus_9,uce-6476_p1
Mus_musculus_9,uce-6486_p1
Mus_musculus_9,uce-6696_p1
Mus_musculus_9,uce-6771_p1
Mus_musculus_9,uce-6890_p1
Mus_musculus_9,uce-6920_p1
Mus_musculus_9,uce-6948_p1
Mus_musculus_9,uce-7012_p1
Mus_musculus_9,uce-7107_p1
Mus_musculus_9,uce-7159_p1
Mus_musculus_9,uce-7163_p1
Mus_musculus_9,uce-7276_p1
Mus_musculus_9,uce-7305_p1
Mus_musculus_9,uce-7347_p1
Mus_musculus_9,uce-7393_p1
Mus_musculus_9,uce-7443_p1
Mus_musculus_9,uce-7527_p1
Mus_musculus_9,uce-7559_p1
Mus_musculus_9,uce-7695_p1
Mus_musculus_9,uce-8041_p1
Mus_musculus_10,uce-59_p1
Mus_musculus_10,uce-257_p1
Mus_musculus_10,uce-360_p1
Mus_musculus_10,uce-421_p1
Mus_musculus_10,uce-943_p1
Mus_musculus_10,uce-1014_p1
Mus_musculus_10,uce-1120_p1
Mus_musculus_10,uce-1139_p2
Mus_musculus_10,uce-1169_p7
Mus_musculus_10,uce-1177_p2
Mus_musculus_10,uce-1185_p1
Mus_musculus_10,uce-1339_p6
Mus_musculus_10,uce-1419_p2
Mus_musculus_10,uce-1563_p1
Mus_musculus_10,uce-1563_p2
Mus_musculus_10,uce-1658_p2
Mus_musculus_10,uce-1722_p2
Mus_musculus_10,uce-1736_p3
Mus_musculus_10,uce-1767_p3
Mus_musculus_10,uce-1956_p1
Mus_musculus_10,uce-2035_p2
Mus_musculus_10,uce-2346_p1
Mus_musculus_10,uce-2355_p1
Mus_musculus_10,uce-2369_p1
Mus_musculus_10,uce-2451_p1
Mus_musculus_10,uce-2521_p1
Mus_musculus_10,uce-2533_p1
Mus_musculus_10,uce-2609_p1
Mus_musculus_10,uce-2609_p1
Mus_musculus_10,uce-2666_p1
Mus_musculus_10,uce-2739_p1
Mus_musculus_10,uce-2742_p1
Mus_musculus_10,uce-2784_p1
Mus_musculus_10,uce-2841_p1
Mus_musculus_10,uce-2895_p1
Mus_musculus_10,uce-2905_p1
Mus_musculus_10,uce-3020_p1
Mus_musculus_10,uce-3186_p1
Mus_musculus_10,uce-3191_p1
Mus_musculus_10,uce-3212_p1
Mus_musculus_10,uce-3425_p1
Mus_musculus_10,uce-3440_p1
Mus_musculus_10,uce-3444_p1
Mus_musculus_10,uce-3446_p1
Mus_musculus_10,uce-3597_p1
Mus_musculus_10,uce-3601_p1
Mus_musculus_10,uce-3662_p1
Mus_musculus_10,uce-3799_p1
Mus_musculus_10,uce-3914_p1
Mus_musculus_10,uce-3924_p1
Mus_musculus_10,uce-3940_p1
Mus_musculus_10,uce-3942_p1
Mus_musculus_10,uce-4009_p1
Mus_musculus_10,uce-4201_p1
Mus_musculus_10,uce-4356_p1
Mus_musculus_10,uce-4525_p1
Mus_musculus_10,uce-4614_p1
Mus_musculus_10,uce-4658_p1
Mus_musculus_10,uce-4660_p1
Mus_musculus_10,uce-4693_p1
Mus_musculus_10,uce-4696_p1
Mus_musculus_10,uce-4698_p1
Mus_musculus_10,uce-4705_p1
Mus_musculus_10,uce-4742_p1
Mus_musculus_10,uce-4875_p1
Mus_musculus_10,uce-4966_p1
Mus_musculus_10,uce-4975_p1
Mus_musculus_10,uce-5196_p1
Mus_musculus_10,uce-5258_p1
Mus_musculus_10,uce-5305_p1
Mus_musculus_10,uce-5401_p1
Mus_musculus_10,uce-5418_p1
Mus_musculus_10,uce-5456_p1
Mus_musculus_10,uce-5462_p1
Mus_musculus_10,uce-5602_p1
Mus_musculus_10,uce-5708_p1
Mus_musculus_10,uce-5779_p1
Mus_musculus_10,uce-5817_p1
Mus_musculus_10,uce-5818_p1
Mus_musculus_10,uce-5842_p1
Mus_musculus_10,uce-5847_p1
Mus_musculus_10,uce-5848_p1
Mus_musculus_10,uce-5856_p1
Mus_musculus_10,uce-5867_p1
Mus_musculus_10,uce-6060_p1
Mus_musculus_10,uce-6143_p1
Mus_musculus_10,uce-6184_p1
Mus_musculus_10,uce-6219_p1
Mus_musculus_10,uce-6414_p1
Mus_musculus_10,uce-6448_p1
Mus_musculus_10,uce-6465_p1
Mus_musculus_10,uce-6485_p1
Mus_musculus_10,uce-6500_p1
Mus_musculus_10,uce-6569_p1
Mus_musculus_10,uce-6736_p1
Mus_musculus_10,uce-6796_p1
Mus_musculus_10,uce-6939_p1
Mus_musculus_10,uce-6948_p1
Mus_musculus_10,uce-6956_p1
Mus_musculus_10,uce-6975_p1
Mus_musculus_10,uce-7201_p1
Mus_musculus_10,uce-7281_p1
Mus_musculus_10,uce-7372_p1
Mus_musculus_10,uce-7412_p1
Mus_musculus_10,uce-7425_p1
Mus_musculus_10,uce-7522_p1
Mus_musculus_10,uce-7746_p1
Mus_musculus_10,uce-7747_p1
Mus_musculus_10,uce-7756_p1
Mus_musculus_10,uce-7844_p1
Mus_musculus_10,uce-7923_p1
Mus_musculus_10,uce-8014_p1
Mus_musculus_10,uce-8034_p1
Mus_musculus_11,uce-23_p5
Mus_musculus_11,uce-75_p2
Mus_musculus_11,uce-97_p2
Mus_musculus_11,uce-238_p1
Mus_musculus_11,uce-252_p1
Mus_musculus_11,uce-274_p2
Mus_musculus_11,uce-300_p1
Mus_musculus_11,uce-383_p2
Mus_musculus_11,uce-404_p1
Mus_musculus_11,uce-413_p1
Mus_musculus_11,uce-419_p1
Mus_musculus_11,uce-491_p3
Mus_musculus_11,uce-497_p1
Mus_musculus_11,uce-497_p3
Mus_musculus_11,uce-522_p1
Mus_musculus_11,uce-522_p2
Mus_musculus_11,uce-522_p3
Mus_musculus_11,uce-522_p4
Mus_musculus_11,uce-529_p1
Mus_musculus_11,uce-540_p2
Mus_musculus_11,uce-574_p2
Mus_musculus_11,uce-599_p1
Mus_musculus_11,uce-727_p6
Mus_musculus_11,uce-793_p2
Mus_musculus_11,uce-813_p3
Mus_musculus_11,uce-841_p2
Mus_musculus_11,uce-902_p2
Mus_musculus_11,uce-904_p2
Mus_musculus_11,uce-921_p3
Mus_musculus_11,uce-932_p1
Mus_musculus_11,uce-1013_p1
Mus_musculus_11,uce-1018_p2
Mus_musculus_11,uce-1054_p3
Mus_musculus_11,uce-1056_p2
Mus_musculus_11,uce-1084_p3
Mus_musculus_11,uce-1121_p1
Mus_musculus_11,uce-1155_p1
Mus_musculus_11,uce-1158_p1
Mus_musculus_11,uce-1158_p2
Mus_musculus_11,uce-1163_p1
Mus_musculus_11,uce-1163_p2
Mus_musculus_11,uce-1194_p2
Mus_musculus_11,uce-1217_p4
Mus_musculus_11,uce-1233_p1
Mus_musculus_11,uce-1297_p5
Mus_musculus_11,uce-1307_p3
Mus_musculus_11,uce-1405_p2
Mus_musculus_11,uce-1425_p1
Mus_musculus_11,uce-1425_p2
Mus_musculus_11,uce-1425_p3
Mus_musculus_11,uce-1425_p4
Mus_musculus_11,uce-1435_p3
Mus_musculus_11,uce-1442_p1
Mus_musculus_11,uce-1463_p1
Mus_musculus_11,uce-1463_p2
Mus_musculus_11,uce-1467_p1
Mus_musculus_11,uce-1482_p1
Mus_musculus_11,uce-1528_p2
Mus_musculus_11,uce-1558_p1
Mus_musculus_11,uce-1597_p2
Mus_musculus_11,uce-1702_p1
Mus_musculus_11,uce-1758_p1
Mus_musculus_11,uce-1758_p2
Mus_musculus_11,uce-1798_p2
Mus_musculus_11,uce-1802_p2
Mus_musculus_11,uce-1830_p5
Mus_musculus_11,uce-1835_p1
Mus_musculus_11,uce-1835_p2
Mus_musculus_11,uce-1888_p1
Mus_musculus_11,uce-1912_p2
Mus_musculus_11,uce-1937_p1
Mus_musculus_11,uce-2003_p2
Mus_musculus_11,uce-2034_p1
Mus_musculus_11,uce-2034_p2
Mus_musculus_11,uce-2068_p2
Mus_musculus_11,uce-2080_p1
Mus_musculus_11,uce-2134_p1
Mus_musculus_11,uce-2136_p1
Mus_musculus_11,uce-2175_p1
Mus_musculus_11,uce-2178_p1
Mus_musculus_11,uce-2202_p1
Mus_musculus_11,uce-2255_p1
Mus_musculus_11,uce-2262_p1
Mus_musculus_11,uce-2300_p1
Mus_musculus_11,uce-2331_p1
Mus_musculus_11,uce-2369_p1
Mus_musculus_11,uce-2385_p1
Mus_musculus_11,uce-2400_p1
Mus_musculus_11,uce-2415_p1
Mus_musculus_11,uce-2446_p1
Mus_musculus_11,uce-2594_p1
Mus_musculus_11,uce-2609_p1
Mus_musculus_11,uce-2609_p1
Mus_musculus_11,uce-2613_p1
Mus_musculus_11,uce-2731_p1
Mus_musculus_11,uce-2796_p1
Mus_musculus_11,uce-2849_p1
Mus_musculus_11,uce-2877_p1
Mus_musculus_11,uce-2888_p1
Mus_musculus_11,uce-2892_p1
Mus_musculus_11,uce-2901_p1
Mus_musculus_11,uce-2908_p1
Mus_musculus_11,uce-2970_p1
Mus_musculus_11,uce-2978_p1
Mus_musculus_11,uce-3043_p1
Mus_musculus_11,uce-3044_p1
Mus_musculus_11,uce-3071_p1
Mus_musculus_11,uce-3077_p1
Mus_musculus_11,uce-3104_p1
Mus_musculus_11,uce-3114_p1
Mus_musculus_11,uce-3129_p1
Mus_musculus_11,uce-3233_p1
Mus_musculus_11,uce-3251_p1
Mus_musculus_11,uce-3262_p1
Mus_musculus_11,uce-3265_p1
Mus_musculus_11,uce-3280_p1
Mus_musculus_11,uce-3284_p1
Mus_musculus_11,uce-3326_p1
Mus_musculus_11,uce-3329_p1
Mus_musculus_11,uce-3473_p1
Mus_musculus_11,uce-3482_p1
Mus_musculus_11,uce-3504_p1
Mus_musculus_11,uce-3674_p1
Mus_musculus_11,uce-3699_p1
Mus_musculus_11,uce-3702_p1
Mus_musculus_11,uce-3703_p1
Mus_musculus_11,uce-3724_p1
Mus_musculus_11,uce-3738_p1
Mus_musculus_11,uce-3778_p1
Mus_musculus_11,uce-3893_p1
Mus_musculus_11,uce-3914_p1
Mus_musculus_11,uce-3926_p1
Mus_musculus_11,uce-3937_p1
Mus_musculus_11,uce-4027_p1
Mus_musculus_11,uce-4075_p1
Mus_musculus_11,uce-4132_p1
Mus_musculus_11,uce-4161_p1
Mus_musculus_11,uce-4185_p1
Mus_musculus_11,uce-4202_p1
Mus_musculus_11,uce-4237_p1
Mus_musculus_11,uce-4311_p1
Mus_musculus_11,uce-4316_p1
Mus_musculus_11,uce-4401_p1
Mus_musculus_11,uce-4527_p1
Mus_musculus_11,uce-4528_p1
Mus_musculus_11,uce-4632_p1
Mus_musculus_11,uce-4666_p1
Mus_musculus_11,uce-4698_p1
Mus_musculus_11,uce-4724_p1
Mus_musculus_11,uce-4729_p1
Mus_musculus_11,uce-4732_p1
Mus_musculus_11,uce-4757_p1
Mus_musculus_11,uce-4764_p1
Mus_musculus_11,uce-4847_p1
Mus_musculus_11,uce-4950_p1
Mus_musculus_11,uce-5039_p1
Mus_musculus_11,uce-5064_p1
Mus_musculus_11,uce-5099_p1
Mus_musculus_11,uce-5107_p1
Mus_musculus_11,uce-5189_p1
Mus_musculus_11,uce-5314_p1
Mus_musculus_11,uce-5323_p1
Mus_musculus_11,uce-5331_p1
Mus_musculus_11,uce-5399_p1
Mus_musculus_11,uce-5446_p1
Mus_musculus_11,uce-5508_p1
Mus_musculus_11,uce-5553_p1
Mus_musculus_11,uce-5579_p1
Mus_musculus_11,uce-5580_p1
Mus_musculus_11,uce-5597_p1
Mus_musculus_11,uce-5606_p1
Mus_musculus_11,uce-5653_p1
Mus_musculus_11,uce-5675_p1
Mus_musculus_11,uce-5678_p1
Mus_musculus_11,uce-5679_p1
Mus_musculus_11,uce-5689_p1
Mus_musculus_11,uce-5702_p1
Mus_musculus_11,uce-5704_p1
Mus_musculus_11,uce-5739_p1
Mus_musculus_11,uce-5769_p1
Mus_musculus_11,uce-5773_p1
Mus_musculus_11,uce-5818_p1
Mus_musculus_11,uce-5821_p1
Mus_musculus_11,uce-5824_p1
Mus_musculus_11,uce-5848_p1
Mus_musculus_11,uce-5857_p1
Mus_musculus_11,uce-5861_p1
Mus_musculus_11,uce-5872_p1
Mus_musculus_11,uce-5901_p1
Mus_musculus_11,uce-5904_p1
Mus_musculus_11,uce-5914_p1
Mus_musculus_11,uce-5948_p1
Mus_musculus_11,uce-5971_p1
Mus_musculus_11,uce-5991_p1
Mus_musculus_11,uce-6061_p1
Mus_musculus_11,uce-6063_p1
Mus_musculus_11,uce-6074_p1
Mus_musculus_11,uce-6080_p1
Mus_musculus_11,uce-6082_p1
Mus_musculus_11,uce-6091_p1
Mus_musculus_11,uce-6095_p1
Mus_musculus_11,uce-6173_p1
Mus_musculus_11,uce-6176_p1
Mus_musculus_11,uce-6194_p1
Mus_musculus_11,uce-6212_p1
Mus_musculus_11,uce-6297_p1
Mus_musculus_11,uce-6353_p1
Mus_musculus_11,uce-6360_p1
Mus_musculus_11,uce-6451_p1
Mus_musculus_11,uce-6465_p1
Mus_musculus_11,uce-6468_p1
Mus_musculus_11,uce-6505_p1
Mus_musculus_11,uce-6548_p1
Mus_musculus_11,uce-6578_p1
Mus_musculus_11,uce-6589_p1
Mus_musculus_11,uce-6606_p1
Mus_musculus_11,uce-6641_p1
Mus_musculus_11,uce-6655_p1
Mus_musculus_11,uce-6659_p1
Mus_musculus_11,uce-6812_p1
Mus_musculus_11,uce-6841_p1
Mus_musculus_11,uce-6850_p1
Mus_musculus_11,uce-6894_p1
Mus_musculus_11,uce-6931_p1
Mus_musculus_11,uce-6947_p1
Mus_musculus_11,uce-6948_p1
Mus_musculus_11,uce-6986_p1
Mus_musculus_11,uce-6995_p1
Mus_musculus_11,uce-7080_p1
Mus_musculus_11,uce-7096_p1
Mus_musculus_11,uce-7108_p1
Mus_musculus_11,uce-7213_p1
Mus_musculus_11,uce-7232_p1
Mus_musculus_11,uce-7251_p1
Mus_musculus_11,uce-7255_p1
Mus_musculus_11,uce-7298_p1
Mus_musculus_11,uce-7305_p1
Mus_musculus_11,uce-7344_p1
Mus_musculus_11,uce-7365_p1
Mus_musculus_11,uce-7488_p1
Mus_musculus_11,uce-7587_p1
Mus_musculus_11,uce-7613_p1
Mus_musculus_11,uce-7641_p1
Mus_musculus_11,uce-7661_p1
Mus_musculus_11,uce-7665_p1
Mus_musculus_11,uce-7778_p1
Mus_musculus_11,uce-7804_p1
Mus_musculus_11,uce-7822_p1
Mus_musculus_11,uce-7967_p1
Mus_musculus_11,uce-8031_p1
Mus_musculus_12,uce-88_p2
Mus_musculus_12,uce-111_p1
Mus_musculus_12,uce-144_p1
Mus_musculus_12,uce-172_p1
Mus_musculus_12,uce-172_p2
Mus_musculus_12,uce-181_p1
Mus_musculus_12,uce-213_p1
Mus_musculus_12,uce-246_p5
Mus_musculus_12,uce-246_p6
Mus_musculus_12,uce-246_p7
Mus_musculus_12,uce-285_p3
Mus_musculus_12,uce-290_p2
Mus_musculus_12,uce-292_p1
Mus_musculus_12,uce-338_p1
Mus_musculus_12,uce-338_p2
Mus_musculus_12,uce-338_p3
Mus_musculus_12,uce-346_p2
Mus_musculus_12,uce-350_p2
Mus_musculus_12,uce-368_p1
Mus_musculus_12,uce-396_p1
Mus_musculus_12,uce-396_p2
Mus_musculus_12,uce-396_p3
Mus_musculus_12,uce-438_p2
Mus_musculus_12,uce-443_p1
Mus_musculus_12,uce-453_p1
Mus_musculus_12,uce-487_p3
Mus_musculus_12,uce-516_p2
Mus_musculus_12,uce-520_p1
Mus_musculus_12,uce-557_p4
Mus_musculus_12,uce-616_p2
Mus_musculus_12,uce-632_p1
Mus_musculus_12,uce-662_p2
Mus_musculus_12,uce-662_p3
Mus_musculus_12,uce-663_p2
Mus_musculus_12,uce-671_p3
Mus_musculus_12,uce-685_p1
Mus_musculus_12,uce-690_p1
Mus_musculus_12,uce-696_p1
Mus_musculus_12,uce-696_p2
Mus_musculus_12,uce-696_p3
Mus_musculus_12,uce-698_p3
Mus_musculus_12,uce-772_p1
Mus_musculus_12,uce-772_p2
Mus_musculus_12,uce-785_p1
Mus_musculus_12,uce-828_p1
Mus_musculus_12,uce-834_p2
Mus_musculus_12,uce-834_p3
Mus_musculus_12,uce-834_p4
Mus_musculus_12,uce-834_p5
Mus_musculus_12,uce-869_p1
Mus_musculus_12,uce-887_p1
Mus_musculus_12,uce-914_p1
Mus_musculus_12,uce-914_p2
Mus_musculus_12,uce-914_p3
Mus_musculus_12,uce-914_p4
Mus_musculus_12,uce-953_p1
Mus_musculus_12,uce-985_p1
Mus_musculus_12,uce-1004_p2
Mus_musculus_12,uce-1010_p2
Mus_musculus_12,uce-1027_p1
Mus_musculus_12,uce-1034_p2
Mus_musculus_12,uce-1039_p1
Mus_musculus_12,uce-1041_p1
Mus_musculus_12,uce-1041_p2
Mus_musculus_12,uce-1089_p1
Mus_musculus_12,uce-1127_p3
Mus_musculus_12,uce-1182_p1
Mus_musculus_12,uce-1202_p1
Mus_musculus_12,uce-1202_p2
Mus_musculus_12,uce-1202_p3
Mus_musculus_12,uce-1265_p2
Mus_musculus_12,uce-1301_p1
Mus_musculus_12,uce-1350_p1
Mus_musculus_12,uce-1350_p2
Mus_musculus_12,uce-1350_p3
Mus_musculus_12,uce-1367_p1
Mus_musculus_12,uce-1385_p1
Mus_musculus_12,uce-1385_p2
Mus_musculus_12,uce-1430_p1
Mus_musculus_12,uce-1529_p1
Mus_musculus_12,uce-1568_p2
Mus_musculus_12,uce-1629_p1
Mus_musculus_12,uce-1631_p1
Mus_musculus_12,uce-1683_p1
Mus_musculus_12,uce-1683_p2
Mus_musculus_12,uce-1683_p3
Mus_musculus_12,uce-1709_p1
Mus_musculus_12,uce-1741_p1
Mus_musculus_12,uce-1741_p2
Mus_musculus_12,uce-1805_p1
Mus_musculus_12,uce-1805_p2
Mus_musculus_12,uce-1809_p1
Mus_musculus_12,uce-1814_p1
Mus_musculus_12,uce-1867_p2
Mus_musculus_12,uce-1892_p1
Mus_musculus_12,uce-1892_p2
Mus_musculus_12,uce-1900_p2
Mus_musculus_12,uce-1980_p1
Mus_musculus_12,uce-1980_p2
Mus_musculus_12,uce-1983_p1
Mus_musculus_12,uce-1988_p5
Mus_musculus_12,uce-1993_p2
Mus_musculus_12,uce-1997_p1
Mus_musculus_12,uce-1997_p2
Mus_musculus_12,uce-2008_p1
Mus_musculus_12,uce-2066_p1
Mus_musculus_12,uce-2066_p2
Mus_musculus_12,uce-2066_p3
Mus_musculus_12,uce-2066_p4
Mus_musculus_12,uce-2089_p1
Mus_musculus_12,uce-2089_p2
Mus_musculus_12,uce-2092_p1
Mus_musculus_12,uce-2092_p2
Mus_musculus_12,uce-2092_p3
Mus_musculus_12,uce-2092_p4
Mus_musculus_12,uce-2094_p3
Mus_musculus_12,uce-2145_p1
Mus_musculus_12,uce-2202_p1
Mus_musculus_12,uce-2208_p1
Mus_musculus_12,uce-2217_p1
Mus_musculus_12,uce-2222_p1
Mus_musculus_12,uce-2241_p1
Mus_musculus_12,uce-2246_p1
